Title:Summer Vibes
BPM:192
Artist:Elektronomia
Offset:0

2,0,0,
1,650,0,
2,952,0,
1,1230,0,
4,1509,0,
4,1950,0,
4,2368,0,
2,2647,0,
3,2948,0,
1,3227,0,
1,3506,0,
3,3808,0,
3,4086,0,
4,4365,0,
4,4643,0,
1,4945,0,
3,5224,0,
2,5503,0,
3,5804,0,
2,6083,0,
1,6501,0,
1,6803,0,
2,7082,0,
2,7523,0,
3,7801,0,
2,8080,0,
2,8359,0,
4,8661,0,
2,8939,0,
4,9218,0,
3,9520,0,
1,9798,0,
3,10077,0,
4,10379,0,
3,10657,0,
3,11075,0,
3,11517,0,
2,11795,0,
4,12074,0,
1,12376,0,
2,12654,0,
1,12933,0,
2,13235,0,
4,13514,0,
1,13792,0,
2,14094,0,
1,14373,0,
4,14651,0,
3,14907,0,
4,15232,0,
1,15650,0,
2,15952,0,
3,16230,0,
3,16648,0,
4,16950,0,
3,17229,0,
3,17507,0,
3,17949,0,
1,18227,0,
1,18506,0,
1,18808,0,
3,19226,0,
4,19481,0,
4,19806,0,
3,20224,0,
2,20665,0,
3,20944,0,
3,21223,0,
2,21524,0,
3,21803,0,
3,22082,0,
4,22360,0,
3,22662,0,
2,22941,0,
1,23359,0,
1,23800,0,
1,24055,0,
4,24380,0,
3,24798,0,
1,25216,0,
2,25518,0,
3,25797,0,
3,26076,0,
1,26377,0,
3,26656,0,
4,27074,0,
3,27376,0,
4,27654,0,
1,28096,0,
4,28374,0,
3,28630,0,
4,28932,0,
4,29373,0,
4,29791,0,
4,30093,0,
1,30371,0,
1,30650,0,
4,30952,0,
4,31230,0,
2,31648,0,
2,31950,0,
1,32229,0,
2,32647,0,
1,32949,0,
4,33413,0,
3,33668,0,
1,33947,0,
3,34365,0,
2,34667,0,
1,34946,0,
4,35224,0,
4,35503,0,
1,35805,0,
4,36223,0,
4,36524,0,
2,36826,0,
4,37221,0,
1,37523,0,
4,37941,0,
1,38220,0,
1,38521,0,
2,38939,0,
2,39241,0,
3,39520,0,
1,39799,0,
3,40077,0,
3,40379,0,
2,40658,0,
1,41099,0,
4,41377,0,
2,41656,0,
1,41935,0,
1,42237,0,
4,42515,0,
4,42794,0,
3,43096,0,
4,43514,0,
3,43792,0,
3,44234,0,
2,44651,0,
4,44953,0,
3,45232,0,
4,45650,0,
1,45952,0,
2,46370,0,
1,46648,0,
3,46904,0,
3,47159,0,
4,47508,0,
1,48088,0,
4,48367,0,
2,48645,0,
2,48947,0,
4,49226,0,
1,49504,0,
4,49783,0,
2,50224,0,
4,50503,0,
2,50921,0,
1,51223,0,
2,51478,0,
3,51803,0,
3,52059,0,
4,52477,0,
3,52848,0,
1,53220,0,
4,53521,0,
1,53800,0,
3,54079,0,
1,54357,0,
4,54636,0,
4,55100,0,
2,55518,0,
4,55797,0,
3,56099,0,
2,56517,0,
3,56819,0,
1,57237,0,
3,57515,0,
1,57817,0,
1,58096,0,
2,58374,0,
2,58816,0,
3,59094,0,
1,59373,0,
3,59814,0,
4,60093,0,
3,60371,0,
1,60627,0,
1,61091,0,
2,61393,0,
2,61811,0,
4,62090,0,
3,62368,0,
2,62670,0,
2,62949,0,
3,63390,0,
3,63669,0,
3,63947,0,
2,64365,0,
3,64667,0,
2,64946,0,
2,65248,0,
4,65666,0,
3,65944,0,
3,66269,0,
4,66664,0,
1,66943,0,
1,67244,0,
2,67523,0,
2,67941,0,
1,68243,0,
4,68522,0,
1,68870,0,
4,69195,0,
1,69450,0,
4,69799,0,
4,70240,0,
1,70519,0,
1,70820,0,
4,71238,0,
2,71517,0,
4,71819,0,
3,72097,0,
3,73212,0,
3,73514,0,
2,73793,0,
3,74094,0,
3,74443,0,
3,74814,0,
1,75093,0,
1,75511,0,
3,75813,0,
3,76184,0,
4,76649,0,
2,77090,0,
1,77368,0,
4,77670,0,
4,77926,0,
2,78297,0,
1,78553,0,
1,78994,0,
4,79389,0,
4,79667,0,
1,79969,0,
2,80294,0,
2,80875,0,
3,81269,0,
3,81571,0,
1,81943,0,
2,82245,0,
1,82593,0,
1,82941,0,
4,83243,0,
3,83545,0,
4,83963,0,
