Title:First 
BPM:192
Artist:One Piece
Offset:0

4,0,0,
2,2414,0,
1,2693,0,
4,2972,0,
3,3111,0,
1,3250,0,
1,3552,0,
1,3831,0,
2,4156,0,
3,4295,0,
1,4736,0,
1,5038,0,
1,5921,0,
1,6199,0,
1,6640,0,
2,7383,0,
4,8243,0,
1,8544,0,
1,8846,0,
4,9427,0,
2,9729,0,
1,10913,0,
1,11215,0,
4,11517,0,
3,11772,0,
1,12074,0,
1,12933,0,
2,13235,0,
3,13537,0,
4,13676,0,
3,14117,0,
4,14419,0,
3,14721,0,
2,14860,0,
2,15325,0,
3,15603,0,
1,15905,0,
3,16044,0,
3,16764,0,
2,17623,0,
3,17925,0,
3,18250,0,
2,18831,0,
4,19133,0,
1,20015,0,
1,20294,0,
3,20619,0,
4,20735,0,
2,20874,0,
2,22058,0,
1,22360,0,
1,22662,0,
4,23243,0,
2,23846,0,
3,24404,0,
2,24706,0,
1,25007,0,
4,25588,0,
1,25890,0,
2,26192,0,
2,26772,0,
4,27051,0,
4,27353,0,
3,27933,0,
2,28235,0,
4,28537,0,
4,29117,0,
3,29396,0,
1,29698,0,
1,30302,0,
1,30580,0,
3,30882,0,
4,31463,0,
4,32043,0,
3,32624,0,
1,33808,0,
2,34110,0,
3,34388,0,
3,34992,0,
3,36153,0,
4,36455,0,
3,36757,0,
1,37337,0,
4,37918,0,
2,38498,0,
1,38800,0,
1,39079,0,
2,39381,0,
1,39682,0,
4,39984,0,
1,40263,0,
2,40867,0,
2,41145,0,
4,41215,0,
2,41447,0,
2,42028,0,
3,42329,0,
3,42631,0,
4,43189,0,
1,43490,0,
4,43792,0,
1,44071,0,
3,44373,0,
1,44675,0,
1,44814,0,
1,44953,0,
2,45255,0,
2,45371,0,
2,45534,0,
4,45812,0,
3,46114,0,
4,46416,0,
1,46556,0,
4,46718,0,
3,47020,0,
2,47299,0,
3,47740,0,
4,47902,0,
3,48204,0,
2,48483,0,
2,48924,0,
1,49063,0,
4,49667,0,
3,50247,0,
4,50828,0,
4,51130,0,
2,51408,0,
4,51710,0,
3,52012,0,
3,52593,0,
3,52871,0,
3,53173,0,
2,53754,0,
3,54056,0,
1,54357,0,
3,54961,0,
3,55217,0,
3,55518,0,
3,55820,0,
2,56122,0,
4,56401,0,
4,56703,0,
4,57283,0,
2,57585,0,
2,57864,0,
3,58467,0,
3,59048,0,
1,59628,0,
1,59907,0,
3,60209,0,
4,60511,0,
2,60813,0,
2,61114,0,
2,61393,0,
2,61834,0,
2,61997,0,
1,62275,0,
1,62577,0,
3,63018,0,
3,63738,0,
