Title:Emma Hesters 
BPM:192
Artist:Waiting For Love
Offset:0

3,0,0,
2,255,0,
4,510,0,
3,743,0,
4,952,0,
4,1091,0,
2,1393,0,
3,1834,0,
1,2275,0,
4,2414,0,
3,2716,0,
1,3157,0,
1,3599,0,
1,4040,0,
4,4226,0,
4,4481,0,
3,4620,0,
4,5131,0,
2,5363,0,
4,5549,0,
3,5851,0,
4,6037,0,
2,6455,0,
2,6687,0,
2,6873,0,
3,7012,0,
4,7128,0,
4,7244,0,
3,7407,0,
2,7569,0,
3,7709,0,
4,7848,0,
2,8010,0,
1,8150,0,
4,8452,0,
2,8893,0,
2,9148,0,
3,9334,0,
3,9473,0,
4,9589,0,
1,9775,0,
3,9891,0,
1,10007,0,
2,10216,0,
3,10611,0,
2,11029,0,
2,11215,0,
3,11377,0,
3,11540,0,
1,11679,0,
2,11888,0,
2,12027,0,
3,12144,0,
2,12376,0,
2,12561,0,
1,12863,0,
4,12979,0,
3,13119,0,
3,13305,0,
3,13421,0,
4,13722,0,
2,13885,0,
2,14140,0,
4,14280,0,
4,14628,0,
1,14767,0,
2,15069,0,
3,15209,0,
2,15510,0,
1,15743,0,
1,15905,0,
1,16091,0,
3,16370,0,
2,16532,0,
2,16671,0,
4,16811,0,
3,16950,0,
2,17275,0,
2,17414,0,
1,17832,0,
2,18158,0,
3,18599,0,
2,18993,0,
2,19249,0,
1,19481,0,
1,19667,0,
4,19922,0,
3,20038,0,
4,20271,0,
2,20456,0,
1,20805,0,
3,21014,0,
1,21176,0,
1,21292,0,
4,21408,0,
2,21548,0,
4,21687,0,
4,21849,0,
1,22082,0,
4,22291,0,
4,22430,0,
3,22569,0,
4,22685,0,
3,22871,0,
1,23010,0,
3,23150,0,
4,23428,0,
4,23893,0,
1,24009,0,
1,24171,0,
1,24334,0,
2,24497,0,
2,24636,0,
4,24775,0,
3,24891,0,
3,25216,0,
3,25449,0,
2,25658,0,
4,25774,0,
3,26006,0,
3,26308,0,
1,26540,0,
2,26656,0,
3,26772,0,
1,26935,0,
3,27074,0,
2,27190,0,
2,27422,0,
4,27585,0,
2,27794,0,
4,27980,0,
2,28258,0,
2,28421,0,
3,28560,0,
1,28723,0,
2,28862,0,
3,29024,0,
3,29280,0,
3,29605,0,
2,29930,0,
1,30069,0,
1,30232,0,
2,30487,0,
3,30627,0,
4,30766,0,
3,30928,0,
3,31068,0,
1,31370,0,
4,31532,0,
2,31811,0,
2,31927,0,
2,32252,0,
1,32438,0,
3,32902,0,
4,33134,0,
2,33367,0,
1,33506,0,
1,34017,0,
2,34202,0,
4,34411,0,
4,34620,0,
1,34899,0,
4,35363,0,
4,35596,0,
4,35735,0,
4,35990,0,
2,36223,0,
3,36362,0,
3,36524,0,
3,36664,0,
1,36826,0,
1,37082,0,
4,37384,0,
1,37616,0,
1,37732,0,
2,37894,0,
1,38011,0,
2,38127,0,
3,38289,0,
1,38452,0,
4,38638,0,
1,38754,0,
1,38963,0,
2,39125,0,
2,39288,0,
1,39613,0,
2,39984,0,
2,40333,0,
2,40588,0,
2,40704,0,
3,40913,0,
4,41099,0,
2,41261,0,
1,41517,0,
1,41935,0,
2,42167,0,
3,42655,0,
3,43026,0,
4,43165,0,
3,43514,0,
4,43746,0,
4,43932,0,
2,44442,0,
3,44675,0,
4,45093,0,
1,45348,0,
4,45487,0,
1,45603,0,
4,45743,0,
2,45905,0,
4,46068,0,
4,46230,0,
2,46347,0,
2,46463,0,
3,46625,0,
1,46973,0,
2,47090,0,
1,47252,0,
1,47391,0,
4,47624,0,
4,47740,0,
2,48018,0,
2,48204,0,
3,48924,0,
3,49179,0,
1,49458,0,
4,50085,0,
3,50364,0,
3,50874,0,
4,51037,0,
3,51223,0,
2,51525,0,
3,51873,0,
1,52128,0,
2,52360,0,
3,52569,0,
2,52755,0,
4,53011,0,
4,53196,0,
2,53429,0,
4,53707,0,
3,53823,0,
3,54125,0,
4,54334,0,
2,54497,0,
3,54752,0,
2,54938,0,
2,55077,0,
1,55379,0,
3,55658,0,
1,55867,0,
4,56076,0,
1,56285,0,
4,56470,0,
1,56749,0,
3,56912,0,
1,57260,0,
3,57492,0,
3,57631,0,
2,57748,0,
1,57933,0,
2,58235,0,
2,58398,0,
4,58583,0,
1,58723,0,
1,59025,0,
3,59164,0,
1,59373,0,
3,59605,0,
3,60023,0,
4,60348,0,
4,60580,0,
3,60789,0,
3,60975,0,
1,61114,0,
4,61370,0,
4,61625,0,
2,61811,0,
3,62066,0,
4,62392,0,
3,62949,0,
3,63158,0,
2,63344,0,
4,63483,0,
2,63831,0,
3,63947,0,
1,64110,0,
2,64249,0,
4,64365,0,
1,64505,0,
1,64667,0,
1,64783,0,
4,64899,0,
3,65155,0,
4,65294,0,
2,65410,0,
4,65549,0,
3,65666,0,
4,66594,0,
1,67198,0,
2,67337,0,
1,67616,0,
1,67825,0,
4,68034,0,
1,68197,0,
2,68336,0,
1,68452,0,
3,68614,0,
1,68893,0,
1,69079,0,
1,69381,0,
3,69729,0,
1,69892,0,
2,70054,0,
2,70217,0,
4,70519,0,
4,70727,0,
2,70890,0,
3,71029,0,
1,71145,0,
3,71285,0,
4,71447,0,
1,71610,0,
1,71842,0,
1,72028,0,
3,72167,0,
2,72330,0,
1,72469,0,
3,72585,0,
3,72701,0,
4,72910,0,
1,73049,0,
4,73351,0,
4,73491,0,
4,73793,0,
3,73909,0,
4,74234,0,
3,74396,0,
1,74675,0,
1,74861,0,
3,75116,0,
4,75232,0,
3,75441,0,
2,75557,0,
1,75882,0,
2,76022,0,
2,76138,0,
4,76440,0,
1,76556,0,
3,76765,0,
3,76881,0,
3,76997,0,
1,77322,0,
1,77461,0,
1,77624,0,
4,77833,0,
4,78111,0,
3,78483,0,
4,78599,0,
3,78808,0,
1,79017,0,
3,79180,0,
1,79342,0,
3,79969,0,
1,80178,0,
3,80387,0,
2,80503,0,
3,80642,0,
2,80851,0,
3,81316,0,
3,81618,0,
3,81943,0,
2,82175,0,
3,82337,0,
4,82616,0,
3,82825,0,
4,83057,0,
4,83406,0,
4,83568,0,
2,83684,0,
3,83847,0,
3,83963,0,
1,84149,0,
3,84404,0,
2,84706,0,
4,84938,0,
4,85124,0,
3,85240,0,
2,85426,0,
2,85565,0,
1,85774,0,
3,85937,0,
1,86053,0,
3,86285,0,
4,86680,0,
1,86865,0,
4,87051,0,
3,87190,0,
2,87492,0,
1,87748,0,
4,87910,0,
3,88119,0,
3,88305,0,
1,88607,0,
3,88723,0,
2,89118,0,
1,89489,0,
1,89861,0,
1,90093,0,
3,90372,0,
4,90697,0,
3,90999,0,
4,91463,0,
3,91695,0,
2,92183,0,
2,92485,0,
3,92624,0,
2,93228,0,
3,93576,0,
4,94249,0,
2,94458,0,
4,94667,0,
1,94807,0,
4,94969,0,
1,95132,0,
3,95410,0,
1,95550,0,
3,95666,0,
1,96037,0,
3,96316,0,
1,96455,0,
2,96734,0,
4,96850,0,
1,96989,0,
2,97175,0,
1,97639,0,
3,97848,0,
2,98057,0,
4,98313,0,
1,98429,0,
3,98568,0,
3,98708,0,
1,98940,0,
1,99195,0,
3,99358,0,
2,99660,0,
2,100217,0,
3,100356,0,
4,100495,0,
4,100728,0,
2,100890,0,
4,101030,0,
4,101308,0,
2,101424,0,
2,101564,0,
3,101819,0,
4,102028,0,
1,102237,0,
1,102423,0,
3,102562,0,
1,102701,0,
2,102864,0,
4,103119,0,
1,103584,0,
3,103723,0,
3,104002,0,
2,104234,0,
4,104489,0,
4,104675,0,
3,104814,0,
